Station Names,YEAR,Month,Max Temp,Min Temp,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,Station Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Rainfall
Sandwip,2008,7,33.7,24,91,2.2,6.7,3.6,41964,650012.1,488627.9,22.5,91.46,6,2008.07,1414
Sandwip,2009,7,33.7,25.5,90,3.3,6.5,3.4,41964,650012.1,488627.9,22.5,91.46,6,2009.07,1320
Sandwip,2010,7,33.6,26,84,2.3,6,5.3,41964,650012.1,488627.9,22.5,91.46,6,2010.07,759
Sandwip,2011,7,33.9,25.7,86,2.1,5.9,3.6,41964,650012.1,488627.9,22.5,91.46,6,2011.07,734
Sandwip,2012,7,33.9,25.6,89,2.7,6.4,2.5,41964,650012.1,488627.9,22.5,91.46,6,2012.07,1399
Sandwip,2013,7,33.9,25.9,86,2.1,5.6,4.9,41964,650012.1,488627.9,22.5,91.46,6,2013.07,441
Sandwip,1966,8,31.5,24.5,88.7173913,2.7,5.667391304,4.962962963,41964,650012.1,488627.9,22.5,91.46,6,1966.08,790
Sandwip,1967,8,31.6,24.5,91,2.3,3.2,4.962962963,41964,650012.1,488627.9,22.5,91.46,6,1967.08,629
Sandwip,1968,8,33.1,25.8,89,1.7,3.7,4.962962963,41964,650012.1,488627.9,22.5,91.46,6,1968.08,504
Sandwip,1969,8,31.6,25.2,90,2.5,5.7,4.962962963,41964,650012.1,488627.9,22.5,91.46,6,1969.08,978
Sandwip,1970,8,34.3,26.1,90,2.7,4,4.962962963,41964,650012.1,488627.9,22.5,91.46,6,1970.08,597
Sandwip,1971,8,31.3,25.2,92,2.9,5.9,4.962962963,41964,650012.1,488627.9,22.5,91.46,6,1971.08,1113
Sandwip,1972,8,32.6,26,85,4.2,5.7,4.962962963,41964,650012.1,488627.9,22.5,91.46,6,1972.08,1029
Sandwip,1973,8,31.9,26,86,2.6,4.6,4.962962963,41964,650012.1,488627.9,22.5,91.46,6,1973.08,854
Sandwip,1974,8,32.9,25.5,88,3.5,6.2,4.962962963,41964,650012.1,488627.9,22.5,91.46,6,1974.08,533
Sandwip,1975,8,30.7,25.5,89,2.4,5.5,4.962962963,41964,650012.1,488627.9,22.5,91.46,6,1975.08,673
Sandwip,1976,8,32.1,24.5,89,2.1,5.3,4.962962963,41964,650012.1,488627.9,22.5,91.46,6,1976.08,974
Sandwip,1977,8,30.7,25.4,89,2.4,6.1,4.962962963,41964,650012.1,488627.9,22.5,91.46,6,1977.08,727
Sandwip,1978,8,31.6,25.7,87,2.3,5.7,4.962962963,41964,650012.1,488627.9,22.5,91.46,6,1978.08,711
Sandwip,1979,8,35,23.5,89,2.3,5.8,4.962962963,41964,650012.1,488627.9,22.5,91.46,6,1979.08,618
Sandwip,1980,8,33,25.2,89,1.9,5.4,4.962962963,41964,650012.1,488627.9,22.5,91.46,6,1980.08,682
Sandwip,1981,8,33,26,88,2.2,5.3,4.962962963,41964,650012.1,488627.9,22.5,91.46,6,1981.08,662
Sandwip,1982,8,32.5,25.1,89,2.8,6.1,4.962962963,41964,650012.1,488627.9,22.5,91.46,6,1982.08,1155
Sandwip,1983,8,32.5,25.8,89,2.1,5.9,4.962962963,41964,650012.1,488627.9,22.5,91.46,6,1983.08,844
Sandwip,1984,8,32.5,25.3,91,2.5,6.1,4.962962963,41964,650012.1,488627.9,22.5,91.46,6,1984.08,237
Sandwip,1985,8,32,25.6,90,2.8,6,4.962962963,41964,650012.1,488627.9,22.5,91.46,6,1985.08,799
Sandwip,1986,8,33.5,26.2,87,1.3,5.7,4.962962963,41964,650012.1,488627.9,22.5,91.46,6,1986.08,441
Sandwip,1987,8,33.5,25.4,91,2.3,6,5,41964,650012.1,488627.9,22.5,91.46,6,1987.08,664
Sandwip,1988,8,31.5,25.6,91,2.3,6.4,3.5,41964,650012.1,488627.9,22.5,91.46,6,1988.08,682
Sandwip,1989,8,32,25.9,87,2.8,5.4,6.5,41964,650012.1,488627.9,22.5,91.46,6,1989.08,88
Sandwip,1990,8,32.6,25.7,85,2.9,4.5,5.4,41964,650012.1,488627.9,22.5,91.46,6,1990.08,359
Sandwip,1991,8,35.9,26.1,89,3.8,5.6,5.6,41964,650012.1,488627.9,22.5,91.46,6,1991.08,431
Sandwip,1992,8,33.1,26,88,2.3,5.4,6.5,41964,650012.1,488627.9,22.5,91.46,6,1992.08,681
Sandwip,1993,8,31.6,26.2,90,3.2,6.1,4.2,41964,650012.1,488627.9,22.5,91.46,6,1993.08,661
Sandwip,1994,8,32.1,25.9,88,2.3,5.7,4.1,41964,650012.1,488627.9,22.5,91.46,6,1994.08,487
Sandwip,1995,8,34.1,26.3,90,2.6,5.3,6.3,41964,650012.1,488627.9,22.5,91.46,6,1995.08,143
Sandwip,1996,8,32,25.6,91,2.2,3.2,3.6,41964,650012.1,488627.9,22.5,91.46,6,1996.08,1087
Sandwip,1997,8,35.1,25.6,88,1.7,5.9,5.8,41964,650012.1,488627.9,22.5,91.46,6,1997.08,666
Sandwip,1998,8,32.6,25.5,93,1,6.7,2.9,41964,650012.1,488627.9,22.5,91.46,6,1998.08,1296
Sandwip,1999,8,32.3,25.6,92,1.4,7,3.7,41964,650012.1,488627.9,22.5,91.46,6,1999.08,956
Sandwip,2000,8,31.4,25.4,88,1.6,5.7,4.5,41964,650012.1,488627.9,22.5,91.46,6,2000.08,489
Sandwip,2001,8,36.5,23.2,86,1.2,6.5,8,41964,650012.1,488627.9,22.5,91.46,6,2001.08,535
Sandwip,2002,8,30.7,25.5,89,2.4,5.5,5,41964,650012.1,488627.9,22.5,91.46,6,2002.08,673
Sandwip,2003,8,32.88297872,25.41914894,88.7173913,2.240425532,5.667391304,4.9,41964,650012.1,488627.9,22.5,91.46,6,2003.08,690.2340426
Sandwip,2004,8,32,24.9,90,0.1,6.2,5.1,41964,650012.1,488627.9,22.5,91.46,6,2004.08,395
Sandwip,2005,8,32.7,24.9,90,2.2,7.1,3.2,41964,650012.1,488627.9,22.5,91.46,6,2005.08,782
Sandwip,2006,8,34.3,25.2,85,1.9,5.7,7,41964,650012.1,488627.9,22.5,91.46,6,2006.08,184
Sandwip,2007,8,34.6,25.3,88,1,5.9,5.1,41964,650012.1,488627.9,22.5,91.46,6,2007.08,509
Sandwip,2008,8,33.7,24.4,88,2.1,6.5,4.7,41964,650012.1,488627.9,22.5,91.46,6,2008.08,849
Sandwip,2009,8,33.8,25.5,89,2.2,6.4,4.5,41964,650012.1,488627.9,22.5,91.46,6,2009.08,722
Sandwip,2010,8,34.8,25.8,84,1.7,6,5.2,41964,650012.1,488627.9,22.5,91.46,6,2010.08,793
Sandwip,2011,8,35.2,25.4,89,2.1,6.1,5,41964,650012.1,488627.9,22.5,91.46,6,2011.08,1124
Sandwip,2012,8,34.2,25.7,87,2.1,5.9,5.4,41964,650012.1,488627.9,22.5,91.46,6,2012.08,889
Sandwip,2013,8,33.3,25.5,88,1.7,6.1,3.3,41964,650012.1,488627.9,22.5,91.46,6,2013.08,746
Sandwip,1966,9,33.8,25.2,87.06521739,1.6,4.845652174,5.325925926,41964,650012.1,488627.9,22.5,91.46,6,1966.09,771
Sandwip,1967,9,31.6,23.9,93,2.2,3.5,5.325925926,41964,650012.1,488627.9,22.5,91.46,6,1967.09,872
Sandwip,1968,9,34.1,25.8,85,1.2,3.1,5.325925926,41964,650012.1,488627.9,22.5,91.46,6,1968.09,177
Sandwip,1969,9,35.1,26,86,1.4,3.3,5.325925926,41964,650012.1,488627.9,22.5,91.46,6,1969.09,279
Sandwip,1970,9,32.3,26.1,88,2.4,3.6,5.325925926,41964,650012.1,488627.9,22.5,91.46,6,1970.09,282
Sandwip,1971,9,33.9,26.4,88,2.5,4.4,5.325925926,41964,650012.1,488627.9,22.5,91.46,6,1971.09,273
Sandwip,1972,9,34.4,26.9,76,1.3,2.7,5.325925926,41964,650012.1,488627.9,22.5,91.46,6,1972.09,148
Sandwip,1973,9,32.9,25.7,87,2.2,4.7,5.325925926,41964,650012.1,488627.9,22.5,91.46,6,1973.09,634
Sandwip,1974,9,34.1,25.1,85,1.7,5.6,5.325925926,41964,650012.1,488627.9,22.5,91.46,6,1974.09,369
Sandwip,1975,9,31.7,25.5,87,1.5,4.7,5.325925926,41964,650012.1,488627.9,22.5,91.46,6,1975.09,394
Sandwip,1976,9,33.1,24.7,87,1.9,4,5.325925926,41964,650012.1,488627.9,22.5,91.46,6,1976.09,466
Sandwip,1977,9,32.7,25.5,86,0.9,4.7,5.325925926,41964,650012.1,488627.9,22.5,91.46,6,1977.09,320
Sandwip,1978,9,33,25.2,89,1.2,5.2,5.325925926,41964,650012.1,488627.9,22.5,91.46,6,1978.09,479
Sandwip,1979,9,33.7,24.9,87,1.3,4.9,5.325925926,41964,650012.1,488627.9,22.5,91.46,6,1979.09,388
Sandwip,1980,9,33.8,25,85,1.3,5.1,5.325925926,41964,650012.1,488627.9,22.5,91.46,6,1980.09,288
Sandwip,1981,9,35.6,25.5,87,1.3,4.9,5.325925926,41964,650012.1,488627.9,22.5,91.46,6,1981.09,537
Sandwip,1982,9,35,26,84,1.6,4.5,5.325925926,41964,650012.1,488627.9,22.5,91.46,6,1982.09,352
Sandwip,1983,9,33.5,26,89,1.5,5.1,5.325925926,41964,650012.1,488627.9,22.5,91.46,6,1983.09,435
Sandwip,1984,9,33.5,25.4,87,1,3.7,5.325925926,41964,650012.1,488627.9,22.5,91.46,6,1984.09,43
Sandwip,1985,9,33,25.8,88,1.7,4.6,5.325925926,41964,650012.1,488627.9,22.5,91.46,6,1985.09,258
Sandwip,1986,9,33,25.8,89,1.3,6,5.325925926,41964,650012.1,488627.9,22.5,91.46,6,1986.09,535
Sandwip,1987,9,35.2,25.6,90,2.2,5.6,5.9,41964,650012.1,488627.9,22.5,91.46,6,1987.09,621
Sandwip,1988,9,34,25.7,88,1.1,4.9,6,41964,650012.1,488627.9,22.5,91.46,6,1988.09,619
Sandwip,1989,9,33.8,25.6,88,1.5,5,5.3,41964,650012.1,488627.9,22.5,91.46,6,1989.09,572
Sandwip,1990,9,32.1,25.3,86,1.3,5,5.5,41964,650012.1,488627.9,22.5,91.46,6,1990.09,412
Sandwip,1991,9,32.6,25.9,87,1.7,5.3,4.1,41964,650012.1,488627.9,22.5,91.46,6,1991.09,553
Sandwip,1992,9,33.6,26.1,87,2,4.8,5.6,41964,650012.1,488627.9,22.5,91.46,6,1992.09,584
Sandwip,1993,9,33.4,25.6,88,2.1,5.3,4.9,41964,650012.1,488627.9,22.5,91.46,6,1993.09,308
Sandwip,1994,9,33.6,25.8,84,1.5,4,6.7,41964,650012.1,488627.9,22.5,91.46,6,1994.09,428
Sandwip,1995,9,34.6,26.5,88,1.8,5.1,4.6,41964,650012.1,488627.9,22.5,91.46,6,1995.09,186
Sandwip,1996,9,35.7,26.4,88,1.1,2.8,5.6,41964,650012.1,488627.9,22.5,91.46,6,1996.09,406
Sandwip,1997,9,36.3,25.3,90,1.5,5.7,5.6,41964,650012.1,488627.9,22.5,91.46,6,1997.09,393
Sandwip,1998,9,35.3,26,89,0.5,5.1,5.7,41964,650012.1,488627.9,22.5,91.46,6,1998.09,374
Sandwip,1999,9,33.1,25.4,90,1.3,6.1,6.1,41964,650012.1,488627.9,22.5,91.46,6,1999.09,410
Sandwip,2000,9,31.8,25,88,0.9,5.7,3.6,41964,650012.1,488627.9,22.5,91.46,6,2000.09,346
Sandwip,2001,9,35.5,21.3,87,0.8,6.2,4.3,41964,650012.1,488627.9,22.5,91.46,6,2001.09,163
Sandwip,2002,9,31.7,25.5,87,1.5,4.7,5.3,41964,650012.1,488627.9,22.5,91.46,6,2002.09,394
Sandwip,2003,9,33.89148936,25.44468085,87.06521739,1.5,4.845652174,5.2,41964,650012.1,488627.9,22.5,91.46,6,2003.09,452.5319149
Sandwip,2004,9,33.1,24.7,85,1.1,2.3,5.6,41964,650012.1,488627.9,22.5,91.46,6,2004.09,1826
Sandwip,2005,9,34.8,25.1,87,1,5.9,5.7,41964,650012.1,488627.9,22.5,91.46,6,2005.09,258
Sandwip,2006,9,34.6,25,87,1.5,6,5.5,41964,650012.1,488627.9,22.5,91.46,6,2006.09,776
Sandwip,2007,9,34.2,25,89,1.1,6.4,4.1,41964,650012.1,488627.9,22.5,91.46,6,2007.09,631
Sandwip,2008,9,35.2,24.6,86,1.4,5.6,5.7,41964,650012.1,488627.9,22.5,91.46,6,2008.09,486
Sandwip,2009,9,35.3,25.4,87,1.7,5.5,4.7,41964,650012.1,488627.9,22.5,91.46,6,2009.09,362
Sandwip,2010,9,33.9,25.6,85,1.9,5.5,5.8,41964,650012.1,488627.9,22.5,91.46,6,2010.09,283
Sandwip,2011,9,35.2,25.6,88,1.9,5.3,7.3,41964,650012.1,488627.9,22.5,91.46,6,2011.09,823
Sandwip,2012,9,34.9,26,85,1.8,5.5,5.3,41964,650012.1,488627.9,22.5,91.46,6,2012.09,182
Sandwip,2013,9,35.6,25.5,88,1.3,5.3,4.1,41964,650012.1,488627.9,22.5,91.46,6,2013.09,573
Sandwip,1966,10,33,23.8,84.43478261,0.7,3.119565217,6.885185185,41964,650012.1,488627.9,22.5,91.46,6,1966.1,269
Sandwip,1967,10,32.1,23.6,90,1,1.8,6.885185185,41964,650012.1,488627.9,22.5,91.46,6,1967.1,232
Sandwip,1968,10,32.6,25.3,85,1.2,3.3,6.885185185,41964,650012.1,488627.9,22.5,91.46,6,1968.1,32
Sandwip,1969,10,31.5,24.7,76,0.9,2.4,6.885185185,41964,650012.1,488627.9,22.5,91.46,6,1969.1,256
Sandwip,1970,10,33.9,24.7,86,1.7,2.5,6.885185185,41964,650012.1,488627.9,22.5,91.46,6,1970.1,428
Sandwip,1971,10,34.6,25.5,86,1.1,3.4,6.885185185,41964,650012.1,488627.9,22.5,91.46,6,1971.1,259
Sandwip,1972,10,33.6,25.6,82,1.1,2.4,6.885185185,41964,650012.1,488627.9,22.5,91.46,6,1972.1,326
Sandwip,1973,10,33.8,26.3,83,1.5,3.4,6.885185185,41964,650012.1,488627.9,22.5,91.46,6,1973.1,65
Sandwip,1974,10,33.6,25.1,84,0.8,3.6,6.885185185,41964,650012.1,488627.9,22.5,91.46,6,1974.1,221
Sandwip,1975,10,31.7,24.6,84,0.9,3,6.885185185,41964,650012.1,488627.9,22.5,91.46,6,1975.1,221
Sandwip,1976,10,33.1,23.8,84,0.6,2.2,6.885185185,41964,650012.1,488627.9,22.5,91.46,6,1976.1,336
Sandwip,1977,10,31.7,24.1,84,0.2,2.7,6.885185185,41964,650012.1,488627.9,22.5,91.46,6,1977.1,55
Sandwip,1978,10,33.6,25.1,83,0.3,2.8,6.885185185,41964,650012.1,488627.9,22.5,91.46,6,1978.1,90
Sandwip,1979,10,32.3,23.1,84,1.1,2.2,6.885185185,41964,650012.1,488627.9,22.5,91.46,6,1979.1,54
Sandwip,1980,10,33,24.3,82,0.4,3,6.885185185,41964,650012.1,488627.9,22.5,91.46,6,1980.1,290
Sandwip,1981,10,34,24.6,73,0.5,1.9,6.885185185,41964,650012.1,488627.9,22.5,91.46,6,1981.1,50
Sandwip,1982,10,33.7,24.6,76,0.3,2.1,6.885185185,41964,650012.1,488627.9,22.5,91.46,6,1982.1,149
Sandwip,1983,10,33.5,24.7,87,0.8,3.6,6.885185185,41964,650012.1,488627.9,22.5,91.46,6,1983.1,529
Sandwip,1984,10,33,24.8,86,0.8,3.9,6.885185185,41964,650012.1,488627.9,22.5,91.46,6,1984.1,207
Sandwip,1985,10,33.5,24.4,82,0.9,2.1,6.885185185,41964,650012.1,488627.9,22.5,91.46,6,1985.1,73
Sandwip,1986,10,32,24.2,86,0.8,2.9,6.885185185,41964,650012.1,488627.9,22.5,91.46,6,1986.1,119
Sandwip,1987,10,33.2,24.5,82,0.8,2.3,9,41964,650012.1,488627.9,22.5,91.46,6,1987.1,73
Sandwip,1988,10,33.5,24.6,84,0.9,2.8,7.6,41964,650012.1,488627.9,22.5,91.46,6,1988.1,221
Sandwip,1989,10,32.8,24.5,88,1,5,7.1,41964,650012.1,488627.9,22.5,91.46,6,1989.1,674
Sandwip,1990,10,33,23.2,82,1.9,3.5,7.1,41964,650012.1,488627.9,22.5,91.46,6,1990.1,462
Sandwip,1991,10,34.6,24.9,84,1.3,3.2,6.1,41964,650012.1,488627.9,22.5,91.46,6,1991.1,103
Sandwip,1992,10,33.1,25,86,1,3.2,7.3,41964,650012.1,488627.9,22.5,91.46,6,1992.1,332
Sandwip,1993,10,33.6,25,85,0.8,2.9,7,41964,650012.1,488627.9,22.5,91.46,6,1993.1,125
Sandwip,1994,10,32.4,24.7,84,0.7,2.6,6.2,41964,650012.1,488627.9,22.5,91.46,6,1994.1,107
Sandwip,1995,10,33.6,25.6,85,1.1,3,7,41964,650012.1,488627.9,22.5,91.46,6,1995.1,148
Sandwip,1996,10,34.6,24.4,85,1.3,1.5,6.9,41964,650012.1,488627.9,22.5,91.46,6,1996.1,447
Sandwip,1997,10,33.1,23.2,84,0.7,2.4,9.1,41964,650012.1,488627.9,22.5,91.46,6,1997.1,115
Sandwip,1998,10,35.1,25.7,87,0.6,3.5,7,41964,650012.1,488627.9,22.5,91.46,6,1998.1,218
Sandwip,1999,10,34.6,25,90,1.1,4.8,5.8,41964,650012.1,488627.9,22.5,91.46,6,1999.1,363
Sandwip,2000,10,31.8,24.2,90,0.8,3.9,6.4,41964,650012.1,488627.9,22.5,91.46,6,2000.1,384
Sandwip,2001,10,35.4,23.1,88,0.7,6.1,6.8,41964,650012.1,488627.9,22.5,91.46,6,2001.1,482
Sandwip,2002,10,31.7,24.6,84,0.9,3,7.1,41964,650012.1,488627.9,22.5,91.46,6,2002.1,221
Sandwip,2003,10,33.57446809,24.46170213,84.43478261,0.934042553,3.119565217,6.5,41964,650012.1,488627.9,22.5,91.46,6,2003.1,259.5106383
Sandwip,2004,10,33.3,24,82,0.7,0.1,7.3,41964,650012.1,488627.9,22.5,91.46,6,2004.1,671
Sandwip,2005,10,35.8,24.7,87,1,4.4,6.5,41964,650012.1,488627.9,22.5,91.46,6,2005.1,462
Sandwip,2006,10,33.9,24.6,86,0.7,4.5,5.3,41964,650012.1,488627.9,22.5,91.46,6,2006.1,51
Sandwip,2007,10,34.6,23.3,86,0.7,4.1,6,41964,650012.1,488627.9,22.5,91.46,6,2007.1,653
Sandwip,2008,10,36,23,86,1,3.4,6.8,41964,650012.1,488627.9,22.5,91.46,6,2008.1,180
Sandwip,2009,10,34,23.7,85,1.4,3,7.4,41964,650012.1,488627.9,22.5,91.46,6,2009.1,301
Sandwip,2010,10,35.7,25.2,85,1.3,4.2,6.4,41964,650012.1,488627.9,22.5,91.46,6,2010.1,337
Sandwip,2011,10,35,24.2,84,1.1,3.1,8.2,41964,650012.1,488627.9,22.5,91.46,6,2011.1,302
Sandwip,2012,10,34.7,23.7,85,1.8,2.9,7.3,41964,650012.1,488627.9,22.5,91.46,6,2012.1,263
Sandwip,2013,10,35.1,24.2,87,1,4.9,4.7,41964,650012.1,488627.9,22.5,91.46,6,2013.1,241
Sandwip,1966,11,32,21.4,81.65217391,0.6,1.863043478,7.662962963,41964,650012.1,488627.9,22.5,91.46,6,1966.11,31
Sandwip,1967,11,31.4,17.7,87,0.5,0.1,7.662962963,41964,650012.1,488627.9,22.5,91.46,6,1967.11,0
Sandwip,1968,11,30.6,22.2,80,1.5,2.7,7.662962963,41964,650012.1,488627.9,22.5,91.46,6,1968.11,0
Sandwip,1969,11,32.1,21.2,80,0.3,1.3,7.662962963,41964,650012.1,488627.9,22.5,91.46,6,1969.11,0
Sandwip,1970,11,31.6,21,86,0.4,1.8,7.662962963,41964,650012.1,488627.9,22.5,91.46,6,1970.11,148
Sandwip,1971,11,31.6,21.1,86,0.7,1.1,7.662962963,41964,650012.1,488627.9,22.5,91.46,6,1971.11,175
Sandwip,1972,11,31.6,21.6,78,0.7,1.9,7.662962963,41964,650012.1,488627.9,22.5,91.46,6,1972.11,3
Sandwip,1973,11,30.6,22.7,86,1.5,2.4,7.662962963,41964,650012.1,488627.9,22.5,91.46,6,1973.11,356
Sandwip,1974,11,32.6,22.7,80,0.8,3.3,7.662962963,41964,650012.1,488627.9,22.5,91.46,6,1974.11,105
Sandwip,1975,11,30.6,20.9,81,0.6,1.9,7.662962963,41964,650012.1,488627.9,22.5,91.46,6,1975.11,44
Sandwip,1976,11,32.6,21.9,81,0.1,1.6,7.662962963,41964,650012.1,488627.9,22.5,91.46,6,1976.11,44
Sandwip,1977,11,30.6,21.3,80,0.3,2.7,7.662962963,41964,650012.1,488627.9,22.5,91.46,6,1977.11,38
Sandwip,1978,11,32.8,21.4,79,0.1,0.8,7.662962963,41964,650012.1,488627.9,22.5,91.46,6,1978.11,0
Sandwip,1979,11,32.5,19.6,81,0.2,1.6,7.662962963,41964,650012.1,488627.9,22.5,91.46,6,1979.11,5
Sandwip,1980,11,32.5,20.4,75,0.1,0.8,7.662962963,41964,650012.1,488627.9,22.5,91.46,6,1980.11,0
Sandwip,1981,11,33,20.9,70,0.4,2.4,7.662962963,41964,650012.1,488627.9,22.5,91.46,6,1981.11,0
Sandwip,1982,11,33,20.2,74,0.4,1.4,7.662962963,41964,650012.1,488627.9,22.5,91.46,6,1982.11,13
Sandwip,1983,11,32,21.4,83,0.5,2.7,7.662962963,41964,650012.1,488627.9,22.5,91.46,6,1983.11,65
Sandwip,1984,11,31,19.2,78,0.4,0.9,7.662962963,41964,650012.1,488627.9,22.5,91.46,6,1984.11,0
Sandwip,1985,11,32,19.8,82,0.6,1.7,7.662962963,41964,650012.1,488627.9,22.5,91.46,6,1985.11,104
Sandwip,1986,11,32,20.9,82,0.7,2.4,7.662962963,41964,650012.1,488627.9,22.5,91.46,6,1986.11,194
Sandwip,1987,11,32.8,21.5,81,0.8,2.6,7.5,41964,650012.1,488627.9,22.5,91.46,6,1987.11,56
Sandwip,1988,11,31.5,21.5,80,1,2.6,7.8,41964,650012.1,488627.9,22.5,91.46,6,1988.11,73
Sandwip,1989,11,30,18.7,81,0.3,0.8,7.7,41964,650012.1,488627.9,22.5,91.46,6,1989.11,0
Sandwip,1990,11,32,21.1,83,0.6,2.6,6.3,41964,650012.1,488627.9,22.5,91.46,6,1990.11,47
Sandwip,1991,11,29.6,19.5,81,0.7,2.1,7.1,41964,650012.1,488627.9,22.5,91.46,6,1991.11,78
Sandwip,1992,11,32.1,21.3,84,0.8,2.9,7.5,41964,650012.1,488627.9,22.5,91.46,6,1992.11,41
Sandwip,1993,11,30.8,20.9,83,0.6,0.8,8.6,41964,650012.1,488627.9,22.5,91.46,6,1993.11,4
Sandwip,1994,11,31.1,21.1,80,0.6,2.5,7.1,41964,650012.1,488627.9,22.5,91.46,6,1994.11,6
Sandwip,1995,11,32.1,22.4,84,1.3,3.3,5.8,41964,650012.1,488627.9,22.5,91.46,6,1995.11,325
Sandwip,1996,11,32.1,20.8,83,0.6,1.5,8.9,41964,650012.1,488627.9,22.5,91.46,6,1996.11,27
Sandwip,1997,11,32.6,20,84,0.3,2.4,8.6,41964,650012.1,488627.9,22.5,91.46,6,1997.11,18
Sandwip,1998,11,32.6,23.2,84,1.1,2.2,8,41964,650012.1,488627.9,22.5,91.46,6,1998.11,33
Sandwip,1999,11,34.7,21,81,0.6,1.2,10.1,41964,650012.1,488627.9,22.5,91.46,6,1999.11,0
Sandwip,2000,11,30.9,20.7,88,0.1,0.8,8,41964,650012.1,488627.9,22.5,91.46,6,2000.11,28
Sandwip,2001,11,33.2,20,88,0.1,2.7,5.7,41964,650012.1,488627.9,22.5,91.46,6,2001.11,132
Sandwip,2002,11,30.6,20.9,81,0.6,1.9,7.7,41964,650012.1,488627.9,22.5,91.46,6,2002.11,44
Sandwip,2003,11,32.07234043,20.54893617,81.65217391,0.636170213,1.863043478,7.9,41964,650012.1,488627.9,22.5,91.46,6,2003.11,52.5106383
Sandwip,2004,11,31.3,18.7,81,0,0.5,8.5,41964,650012.1,488627.9,22.5,91.46,6,2004.11,0
Sandwip,2005,11,34.1,18.5,82,0.8,1.5,8.7,41964,650012.1,488627.9,22.5,91.46,6,2005.11,81
Sandwip,2006,11,33.3,19.9,84,0.5,2.8,6.2,41964,650012.1,488627.9,22.5,91.46,6,2006.11,18
Sandwip,2007,11,32.1,20.7,85,0.8,2.2,7.6,41964,650012.1,488627.9,22.5,91.46,6,2007.11,97
Sandwip,2008,11,32.8,17.6,81,0.5,1.9,8.6,41964,650012.1,488627.9,22.5,91.46,6,2008.11,2
Sandwip,2009,11,34,19.8,82,1.4,2.5,8,41964,650012.1,488627.9,22.5,91.46,6,2009.11,26
Sandwip,2010,11,33.6,20.3,83,1.1,1.4,7.9,41964,650012.1,488627.9,22.5,91.46,6,2010.11,4
Sandwip,2011,11,32.3,18.4,82,1,0.6,6.1,41964,650012.1,488627.9,22.5,91.46,6,2011.11,0
Sandwip,2012,11,33.7,19.4,80,1.3,2.5,6.1,41964,650012.1,488627.9,22.5,91.46,6,2012.11,3
Sandwip,2013,11,32.8,18.4,81,1,1.4,8.9,41964,650012.1,488627.9,22.5,91.46,6,2013.11,0
Sandwip,1966,12,28,16.6,80.45652174,1.1,0.930434783,7.696296296,41964,650012.1,488627.9,22.5,91.46,6,1966.12,125
Sandwip,1967,12,27.6,15.4,84,0.6,0.2,7.696296296,41964,650012.1,488627.9,22.5,91.46,6,1967.12,0
Sandwip,1968,12,29.3,16.3,81,1.6,2,7.696296296,41964,650012.1,488627.9,22.5,91.46,6,1968.12,1
Sandwip,1969,12,28.6,16.4,83,0.3,1.1,7.696296296,41964,650012.1,488627.9,22.5,91.46,6,1969.12,0
Sandwip,1970,12,27.1,16.9,86,0.5,0.3,7.696296296,41964,650012.1,488627.9,22.5,91.46,6,1970.12,0
Sandwip,1971,12,28.1,16.3,86,0.6,0.9,7.696296296,41964,650012.1,488627.9,22.5,91.46,6,1971.12,0
Sandwip,1972,12,29.3,17.1,81,1,0.5,7.696296296,41964,650012.1,488627.9,22.5,91.46,6,1972.12,0
Sandwip,1973,12,28.1,16.7,79,1,1.3,7.696296296,41964,650012.1,488627.9,22.5,91.46,6,1973.12,41
Sandwip,1974,12,27.1,15,79,0.5,0,7.696296296,41964,650012.1,488627.9,22.5,91.46,6,1974.12,0
Sandwip,1975,12,27.4,16.1,79,0.6,0.9,7.696296296,41964,650012.1,488627.9,22.5,91.46,6,1975.12,4
Sandwip,1976,12,29.1,15.1,79,0.3,0.5,7.696296296,41964,650012.1,488627.9,22.5,91.46,6,1976.12,0
Sandwip,1977,12,28.4,16.3,78,0.2,0.5,7.696296296,41964,650012.1,488627.9,22.5,91.46,6,1977.12,0
Sandwip,1978,12,29.5,16,75,0.1,0.6,7.696296296,41964,650012.1,488627.9,22.5,91.46,6,1978.12,0
Sandwip,1979,12,29,13,79,0.4,1,7.696296296,41964,650012.1,488627.9,22.5,91.46,6,1979.12,51
Sandwip,1980,12,29.5,16.4,78,0.2,1.2,7.696296296,41964,650012.1,488627.9,22.5,91.46,6,1980.12,0
Sandwip,1981,12,29.5,16.8,73,0.6,2.1,7.696296296,41964,650012.1,488627.9,22.5,91.46,6,1981.12,25
Sandwip,1982,12,27.5,15.5,78,0.3,0.4,7.696296296,41964,650012.1,488627.9,22.5,91.46,6,1982.12,0
Sandwip,1983,12,27,15.5,79,0.4,1.2,7.696296296,41964,650012.1,488627.9,22.5,91.46,6,1983.12,17
Sandwip,1984,12,29,15.8,79,0.7,1.6,7.696296296,41964,650012.1,488627.9,22.5,91.46,6,1984.12,9
Sandwip,1985,12,28,17.3,81,0.5,0.9,7.696296296,41964,650012.1,488627.9,22.5,91.46,6,1985.12,0
Sandwip,1986,12,28.3,17,78,0.9,1.1,7.696296296,41964,650012.1,488627.9,22.5,91.46,6,1986.12,0
