,Station Names,Max Temp,Min Temp,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,sqr(Min Temp),log(Relative Humidity),Station_Barisal,Station_Bhola,Station_Bogra,Station_Chandpur,Station_Chittagong (City-Ambagan),Station_Chittagong (IAP-Patenga),Station_Chuadanga,Station_Comilla,Station_Coxs Bazar,Station_Dhaka,Station_Dinajpur,Station_Faridpur,Station_Feni,Station_Hatiya,Station_Ishurdi,Station_Jessore,Station_Khepupara,Station_Khulna,Station_Kutubdia,Station_Madaripur,Station_Maijdee Court,Station_Mongla,Station_Mymensingh,Station_Patuakhali,Station_Rajshahi,Station_Rangamati,Station_Rangpur,Station_Sandwip,Station_Satkhira,Station_Sitakunda,Station_Srimangal,Station_Syedpur,Station_Sylhet,Station_Tangail,Station_Teknaf,Rainfall,ln(Rainfall)
4968,Coxs Bazar,33.5,25.5,82,3.5,4,7.1,705183,374324.6,21.46,91.98,4,650.25,1.913813852,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,5.796057751
4969,Coxs Bazar,33.9,24.4,80,2.6,4,7.2,705183,374324.6,21.46,91.98,4,595.36,1.903089987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,6.161207322
4970,Coxs Bazar,34.5,24.7,76,2.1,3.4,7.6,705183,374324.6,21.46,91.98,4,610.09,1.880813592,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,4.94875989
4971,Coxs Bazar,35,25.1,77,1.8,2.6,8.8,705183,374324.6,21.46,91.98,4,630.01,1.886490725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3.912023005
4972,Coxs Bazar,35,25.8,83,3,4.5,6.9,705183,374324.6,21.46,91.98,4,665.64,1.919078092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,5.82008293
4973,Coxs Bazar,35,26.2,76,2.8,3.9,8.2,705183,374324.6,21.46,91.98,4,686.44,1.880813592,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,4.418840608
4974,Coxs Bazar,34.5,25.5,80,2,5,5.8,705183,374324.6,21.46,91.98,4,650.25,1.903089987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,5.451038454
4975,Coxs Bazar,33,25.5,82,3.4,5.3,6.6,705183,374324.6,21.46,91.98,4,650.25,1.913813852,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,5.204006687
4976,Coxs Bazar,34.3,25,78,2.6,4.6,6.8,705183,374324.6,21.46,91.98,4,625,1.892094603,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,4.94875989
4977,Coxs Bazar,33.6,24.2,81,3.1,5.1,7.6,705183,374324.6,21.46,91.98,4,585.64,1.908485019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,6.230481448
4978,Coxs Bazar,34,26.1,81,2,4,8,705183,374324.6,21.46,91.98,4,681.21,1.908485019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,5.733341277
4979,Coxs Bazar,35.5,26.9,78,3.4,4.8,7.5,705183,374324.6,21.46,91.98,4,723.61,1.892094603,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,6.025865974
4980,Coxs Bazar,34.5,25.3,81,3.1,4.8,7.6,705183,374324.6,21.46,91.98,4,640.09,1.908485019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,5.631211782
4981,Coxs Bazar,35.5,24.9,79,2.8,4.6,8,705183,374324.6,21.46,91.98,4,620.01,1.897627091,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,5.645446898
4982,Coxs Bazar,37.5,26,81,2.5,3.9,7.6,705183,374324.6,21.46,91.98,4,676,1.908485019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,5.942799375
4983,Coxs Bazar,36.3,25.1,84,2.2,4.8,5.7,705183,374324.6,21.46,91.98,4,630.01,1.924279286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,6.359573869
4984,Coxs Bazar,35.7,23.7,86,1.6,4.9,5.8,705183,374324.6,21.46,91.98,4,561.69,1.934498451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,6.378426184
4985,Coxs Bazar,35.5,24,83,1.3,4.2,7.6,705183,374324.6,21.46,91.98,4,576,1.919078092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,5.937536205
4986,Coxs Bazar,34.6,25.1,85,1.9,4.8,7.3,705183,374324.6,21.46,91.98,4,630.01,1.929418926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,6.202535517
4987,Coxs Bazar,35.8,25.7,84,1.6,3.9,6.1,705183,374324.6,21.46,91.98,4,660.49,1.924279286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,6.352629396
4988,Coxs Bazar,37.3,26,80,1.4,3.9,8,705183,374324.6,21.46,91.98,4,676,1.903089987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,5.521460918
4989,Coxs Bazar,35,25.9,76,2.3,2.6,9.1,705183,374324.6,21.46,91.98,4,670.81,1.880813592,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,5.18178355
4990,Coxs Bazar,34.8,25.2,81,1.3,4.8,7.2,705183,374324.6,21.46,91.98,4,635.04,1.908485019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,6.684611728
4991,Coxs Bazar,35.8,25.7,80,1.3,4.6,7.5,705183,374324.6,21.46,91.98,4,660.49,1.903089987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,5.92157842
4992,Coxs Bazar,35.9,25,77,1,4.7,6.3,705183,374324.6,21.46,91.98,4,625,1.886490725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,5.497168225
4993,Coxs Bazar,36.5,25.3,76,4.6,3.9,7.6,705183,374324.6,21.46,91.98,4,640.09,1.880813592,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,5.484796933
4994,Coxs Bazar,36,26.1,78,4.1,4.3,6.8,705183,374324.6,21.46,91.98,4,681.21,1.892094603,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,6.575075841
4995,Coxs Bazar,34.5,24.7,81,4.2,4.8,6.9,705183,374324.6,21.46,91.98,4,610.09,1.908485019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,5.690359454
4996,Coxs Bazar,35.5,25.8,79,3.8,3.7,7.1,705183,374324.6,21.46,91.98,4,665.64,1.897627091,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,5.537334267
4997,Coxs Bazar,34.5,24.7,86,4.3,6,4,705183,374324.6,21.46,91.98,4,610.09,1.934498451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,6.551080335
4998,Coxs Bazar,33.2,25.1,89,3.238888889,5.6,4.033962264,705183,374324.6,21.46,91.98,4,630.01,1.949390007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,6.717804695
4999,Coxs Bazar,32.6,25,89,3.238888889,6.1,4.033962264,705183,374324.6,21.46,91.98,4,625,1.949390007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,6.670766321
5000,Coxs Bazar,33.3,25,85,3.238888889,5,4.033962264,705183,374324.6,21.46,91.98,4,625,1.929418926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,6.672032945
5001,Coxs Bazar,34.4,24.3,87,3.238888889,6.1,4.033962264,705183,374324.6,21.46,91.98,4,590.49,1.939519253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,6.538139824
5002,Coxs Bazar,32.8,24.8,88,3.238888889,6.1,4.033962264,705183,374324.6,21.46,91.98,4,615.04,1.944482672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,6.695798917
5003,Coxs Bazar,32.8,24.5,89,3.238888889,6.1,4.033962264,705183,374324.6,21.46,91.98,4,600.25,1.949390007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,6.582025139
5004,Coxs Bazar,31.6,23.9,91,3.238888889,7.2,4.033962264,705183,374324.6,21.46,91.98,4,571.21,1.959041392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504,7.315883505
5005,Coxs Bazar,32.6,25,91,3.238888889,6.5,4.033962264,705183,374324.6,21.46,91.98,4,625,1.959041392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,6.415096959
5006,Coxs Bazar,31.8,24.4,93,3.238888889,6.6,4.033962264,705183,374324.6,21.46,91.98,4,595.36,1.968482949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,6.697034248
5007,Coxs Bazar,33.3,25.1,86,3.238888889,6.5,4.033962264,705183,374324.6,21.46,91.98,4,630.01,1.934498451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,6.200509174
5008,Coxs Bazar,34.6,26,86,3.238888889,6.4,4.033962264,705183,374324.6,21.46,91.98,4,676,1.934498451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,5.937536205
5009,Coxs Bazar,33.8,25.1,85,3.238888889,6.8,4.033962264,705183,374324.6,21.46,91.98,4,630.01,1.929418926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,6.309918278
5010,Coxs Bazar,33.8,25.4,86,4.2,6.1,4.033962264,705183,374324.6,21.46,91.98,4,645.16,1.934498451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,6.467698726
5011,Coxs Bazar,33.5,25.4,88,3.4,7.1,4.9,705183,374324.6,21.46,91.98,4,645.16,1.944482672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,6.577861358
5012,Coxs Bazar,33.2,25.2,88,4.2,6.9,4.2,705183,374324.6,21.46,91.98,4,635.04,1.944482672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,7.007600614
5013,Coxs Bazar,36.1,24.8,88,5.9,7.1,5.3,705183,374324.6,21.46,91.98,4,615.04,1.944482672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,6.93439721
5014,Coxs Bazar,36.9,25.1,86,4.7,6.2,4.5,705183,374324.6,21.46,91.98,4,630.01,1.934498451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,6.481577129
5015,Coxs Bazar,31.9,24.7,90,5.3,7.1,4.2,705183,374324.6,21.46,91.98,4,610.09,1.954242509,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,7.023758955
5016,Coxs Bazar,35.2,24.7,92,7.3,7.5,1.1,705183,374324.6,21.46,91.98,4,610.09,1.963787827,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532,7.33432935
5017,Coxs Bazar,33.2,25.4,86,5.3,5.8,4.9,705183,374324.6,21.46,91.98,4,645.16,1.934498451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,6.54534966
5018,Coxs Bazar,30.7,24.2,88,5.6,6.9,3.1,705183,374324.6,21.46,91.98,4,585.64,1.944482672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093,6.996681488
5019,Coxs Bazar,32.8,25,91,5.5,6.3,4.5,705183,374324.6,21.46,91.98,4,625,1.959041392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,6.858565035
5020,Coxs Bazar,32.8,24.4,85,3.6,7.2,4,705183,374324.6,21.46,91.98,4,595.36,1.929418926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,6.359573869
5021,Coxs Bazar,32.8,24.9,87,3.6,7,3.8,705183,374324.6,21.46,91.98,4,620.01,1.939519253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,7.072421901
5022,Coxs Bazar,33.3,25.2,84,2.8,6.6,5,705183,374324.6,21.46,91.98,4,635.04,1.924279286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,5.66296048
5023,Coxs Bazar,32.2,25.5,89,2.2,6,4.4,705183,374324.6,21.46,91.98,4,650.25,1.949390007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,6.672032945
5024,Coxs Bazar,32.8,24.8,87,3.1,6.3,3.6,705183,374324.6,21.46,91.98,4,615.04,1.939519253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,6.276643489
5025,Coxs Bazar,33.3,24.9,85,3.1,6,5.7,705183,374324.6,21.46,91.98,4,620.01,1.929418926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,6.182084907
5026,Coxs Bazar,32.8,24.5,86,2.8,6.5,3.5,705183,374324.6,21.46,91.98,4,600.25,1.934498451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,6.790097236
5027,Coxs Bazar,32.8,24.5,87,2.5,6,2.6,705183,374324.6,21.46,91.98,4,600.25,1.939519253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,6.835184586
5028,Coxs Bazar,32.2,25.5,86,2.2,6.5,5.1,705183,374324.6,21.46,91.98,4,650.25,1.934498451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,6.431331082
5029,Coxs Bazar,35,25.5,88,2.6,6.2,4.2,705183,374324.6,21.46,91.98,4,650.25,1.944482672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3.555348061
5030,Coxs Bazar,33,24.8,87,2,6.4,0.7,705183,374324.6,21.46,91.98,4,615.04,1.939519253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,5.552959585
5031,Coxs Bazar,33,24.4,90,1.6,6.3,1.5,705183,374324.6,21.46,91.98,4,595.36,1.954242509,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,6.558197803
5032,Coxs Bazar,35.2,24.9,89,2.3,6.5,3.1,705183,374324.6,21.46,91.98,4,620.01,1.949390007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199,7.089243155
5033,Coxs Bazar,33.5,25.3,89,2.2,6.4,4.1,705183,374324.6,21.46,91.98,4,640.09,1.949390007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,6.580639137
5034,Coxs Bazar,32.3,24.9,93,3.4,6.9,2,705183,374324.6,21.46,91.98,4,620.01,1.968482949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,7.150701458
5035,Coxs Bazar,32.5,25.2,89,2.8,6.6,4,705183,374324.6,21.46,91.98,4,635.04,1.949390007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,6.64118217
5036,Coxs Bazar,34,25.5,88,3.1,6.1,4,705183,374324.6,21.46,91.98,4,650.25,1.944482672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,6.825460036
5037,Coxs Bazar,34.4,25.7,86,3,5.4,4.6,705183,374324.6,21.46,91.98,4,660.49,1.934498451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,6.481577129
5038,Coxs Bazar,33.6,25,89,2.6,6.5,3,705183,374324.6,21.46,91.98,4,625,1.949390007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306,7.17472431
5039,Coxs Bazar,35.8,25.2,85,2.9,5.8,4.7,705183,374324.6,21.46,91.98,4,635.04,1.929418926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,6.64118217
5040,Coxs Bazar,34.4,25.7,87,2.9,6.6,4,705183,374324.6,21.46,91.98,4,660.49,1.939519253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,7.090909822
5041,Coxs Bazar,33,25.2,89,2.7,6.9,1.5,705183,374324.6,21.46,91.98,4,635.04,1.949390007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,7.060476366
5042,Coxs Bazar,36,25.7,83,2.7,5.6,5.5,705183,374324.6,21.46,91.98,4,660.49,1.919078092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,6.642486801
5043,Coxs Bazar,33,25,89,3.4,6.5,3.4,705183,374324.6,21.46,91.98,4,625,1.949390007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,6.727431725
5044,Coxs Bazar,34.5,25.8,87,3,7,2.7,705183,374324.6,21.46,91.98,4,665.64,1.939519253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,6.929516771
5045,Coxs Bazar,33.6,25.7,86,3.6,6.8,4.6,705183,374324.6,21.46,91.98,4,660.49,1.934498451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,6.559615237
5046,Coxs Bazar,34.6,25.1,85,3,5.8,6,705183,374324.6,21.46,91.98,4,630.01,1.929418926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,6.508769137
5047,Coxs Bazar,33.6,24.9,86,2.8,6.1,4.9,705183,374324.6,21.46,91.98,4,620.01,1.934498451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,5.966146739
5048,Coxs Bazar,36.2,26.9,85,3.2,5.5,6.5,705183,374324.6,21.46,91.98,4,723.61,1.929418926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,5.899897354
5049,Coxs Bazar,35.7,25.6,89,2.7,6.3,4.8,705183,374324.6,21.46,91.98,4,655.36,1.949390007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,6.748759547
5050,Coxs Bazar,35.2,25.1,88,2.1,6.5,4.5,705183,374324.6,21.46,91.98,4,630.01,1.944482672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,6.73459166
5051,Coxs Bazar,33.7,23.9,92,2.6,7,3.5,705183,374324.6,21.46,91.98,4,571.21,1.963787827,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373,7.224753406
5052,Coxs Bazar,34.5,25.8,89,1.8,5.7,5.7,705183,374324.6,21.46,91.98,4,665.64,1.949390007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,6.22059017
5053,Coxs Bazar,35.2,24.9,91,2.5,6.8,2.4,705183,374324.6,21.46,91.98,4,620.01,1.959041392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,7.207118856
5054,Coxs Bazar,36,25.7,86,1.4,6.1,4.4,705183,374324.6,21.46,91.98,4,660.49,1.934498451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,6.558197803
5055,Coxs Bazar,35.4,26.5,85,2.7,5.3,5.1,705183,374324.6,21.46,91.98,4,702.25,1.929418926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,6.742880636
5056,Coxs Bazar,33.5,25.7,87,1.5,6.4,4.7,705183,374324.6,21.46,91.98,4,660.49,1.939519253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,6.495265556
5057,Coxs Bazar,34.5,26,84,1.6,6.1,5.6,705183,374324.6,21.46,91.98,4,676,1.924279286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,6.461468176
5058,Coxs Bazar,34.2,25.2,86,1.7,6.4,3.8,705183,374324.6,21.46,91.98,4,635.04,1.934498451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,7.183870715
5059,Coxs Bazar,35,25.6,82,5.1,5.6,5.1,705183,374324.6,21.46,91.98,4,655.36,1.913813852,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,5.780743516
5060,Coxs Bazar,34,26,86,4.6,6.2,5.1,705183,374324.6,21.46,91.98,4,676,1.934498451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982,6.889591308
5061,Coxs Bazar,34,25.4,87,3.7,6.5,3,705183,374324.6,21.46,91.98,4,645.16,1.939519253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,6.830874235
5062,Coxs Bazar,34.8,25.4,86,4.9,6.3,3,705183,374324.6,21.46,91.98,4,645.16,1.934498451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,7.00488199
5063,Coxs Bazar,35,25.8,86,2.9,6.5,3.7,705183,374324.6,21.46,91.98,4,665.64,1.934498451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,6.775366091
5064,Coxs Bazar,32.4,25,91,3.298148148,6.5,3.724528302,705183,374324.6,21.46,91.98,4,625,1.959041392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969,6.876264612
